media_ID,media_ok,media_type,media_titre,media_playlist,media_pseudo,media_affiche,media_date_sortie,media_realisateurs,media_acteurs,media_genre,media_nationalite,media_annonce,media_nbSaison,media_synopsis,media_nbVisite,media_date_ajout,media_date_last_mod,media_nbCom,media_lien_amazone,media_etat,media_supprimer,media_youtube,media_youtube2,media_youtube3
28,0,jeux,Mass Effect,http://gdata.youtube.com/feeds/api/playlists/3B53F27C5AA39FC9?alt=rss,admin,http://image.jeuxvideo.com/images/pc/m/a/maefpc0ft.jpg,2008,Electronic Arts,BioWare,Action / Jeu de Rôle,Textes et voix en français,http://video.jeuxvideo.com/200806/mass_effect_pc-00001640-low.mp4,,Mass Effect sur PC est un jeu de rôle futuriste dans lequel vous créez votre personnage que vous lancez ensuite dans un scénario extrêmement riche et vaste à travers la galaxie entière. Naviguez entre les différentes planètes et les différentes races qui les peuplent pour accomplir des quêtes et participez à des batailles intergalactiques.,100,1347870936,,0,",B002J6JQ9O",1,0,http://www.youtube.com/watch?v=-_6ZMr2bMco,http://www.youtube.com/watch?v=-m_G5giAvt4,http://www.youtube.com/watch?v=NcrDWAuyqtc
29,0,jeux,Mass Effect 3,http://gdata.youtube.com/feeds/api/playlists/A10D6BE808DD1BBF?alt=rss,admin,http://image.jeuxvideo.com/images/jaquettes/00029353/jaquette-mass-effect-3-pc-cover-avant-p-1331287820.jpg,2012,Electronic Arts,BioWare,Jeu de Rôle / Action,Française intégrale,http://video.jeuxvideo.com/201203/mass-effect-3-pc-00004728-1331643231-low.mp4,,"Mass Effect 3 est un jeu de rôle futuriste sur PC où vous devez lutter contre les troupes de Cerberus, une organisation pro-humaine, et les emblématiques Moissonneurs. En parcourant la galaxie vous serez amené à effectuer des choix qui auront une incidence considérable sur la suite de votre aventure. Cet opus dispose d'un système de combat des plus dynamiques et offre au joueur la possibilité d'améliorer certaines parties de son arme.",81,1347870997,,0,",B007U5HS0S",1,0,http://www.youtube.com/watch?v=mnFZQQTtuds,http://www.youtube.com/watch?v=KBIISCnPiQA,http://www.youtube.com/watch?v=W2gl8agltV8
30,0,jeux,Mass Effect 2,http://gdata.youtube.com/feeds/api/playlists/79D080D62D6E7061?alt=rss,admin,http://image.jeuxvideo.com/images/jaquettes/00026144/jaquette-mass-effect-2-pc-cover-avant-p.jpg,2010,Electronic Arts,BioWare,Action / Jeu de Rôle,Française intégrale,http://video.jeuxvideo.com/201003/mass_effect_2_-_1_3___le_syst_me_de_combat_pc-00003129-low.mp4,,"Mass Effect 2 sur PC est un jeu de rôle futuriste dans lequel vous créez un personnage que vous envoyez dans l'espace pour accomplir différentes quêtes. Ce deuxième volet se déroule après les événements du premier et vous pourrez reprendre votre sauvegarde pour retrouver le commandant Shepard, le Normandy ainsi que son équipage et faire face à une nouvelle menace !",80,1347871079,,0,",B0065S6BPO",1,0,http://www.youtube.com/watch?v=gzlpkDda6UM,http://www.youtube.com/watch?v=e2z28mutY1E,http://www.youtube.com/watch?v=trcTZ2fmeCM
31,1,film,Va vis et deviens,http://gdata.youtube.com/feeds/api/playlists/0AFA00AF756975B8?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/56/16/18409991.jpg,2005,Radu Mihaileanu,"Yaël Abecassis, Roschdy Zem, Moshe Agazai, Mosche Abebe, Sirak M. Sabahat",Comédie dramatique,France,http://www.allocine.fr/blogvision/18378009,,"En 1984, des milliers d'Africains de 26 pays frappés par la famine se retrouvent dans des camps au Soudan. A l'initiative d'Israël et des Etats-Unis, une vaste action est menée pour emmener des milliers de Juifs éthiopiens vers Israël.<br />Une mère chrétienne pousse son fils de neuf ans à se déclarer juif pour le sauver de la famine et de la mort. L'enfant arrive en Terre Sainte. Déclaré orphelin, il est adopté par une famille française sépharade vivant à Tel-Aviv. Il grandit avec la peur que l'on découvre son double-secret et mensonge : ni juif, ni orphelin, seulement noir. Il découvrira l'amour, la culture occidentale, la judaïté mais également le racisme et la guerre dans les territoires occupés.",70,1347871204,,0,",B0027ZBIAM",1,0,http://www.youtube.com/watch?v=s5-NQ9i4cSM,http://www.youtube.com/watch?v=s5-NQ9i4cSM,http://www.youtube.com/watch?v=pN3jHhFgS0I
32,0,jeux,Deus Ex : Human Revolution,http://gdata.youtube.com/feeds/api/playlists/1C572B526934FD97?alt=rss,admin,http://image.jeuxvideo.com/images/jaquettes/00027531/jaquette-deus-ex-human-revolution-pc-cover-avant-p-1314277745.jpg,2010,Square Enix,Nixxes,FPS / Jeu de Rôle,Française intégrale,http://video.jeuxvideo.com/201108/deus_ex___human_revolution_pc-00004188-low.mp4,,"Deus Ex 3 sur PC est un FPS/jeu de rôle, préquelle des précédents épisodes. Vous incarnez Adam Jensen, employé d'une entreprise spécialisée dans la biotechnologie. Suite à l'attaque de cette dernière par un mystérieux commando, votre enquête commence et vous amènera à parcourir l'univers cyberpunk typique de la série. Liberté d'action et choix à conséquences scénaristiques sont au rendez-vous de cet opus.",116,1347871346,,0,",B005ZNQZIS",1,0,http://www.youtube.com/watch?v=q6biLTuPdzk,http://www.youtube.com/watch?v=2yDVM77lGlM,http://www.youtube.com/watch?v=i96bRDjH6Fg
33,1,film,Requiem for a Dream,http://gdata.youtube.com/feeds/api/playlists/99623AE94B52D946?alt=rss,admin,http://images.allocine.fr/medias/nmedia/00/00/00/84/69197536_af.jpg,2001,Darren Aronofsky,"Jared Leto, Ellen Burstyn, Jennifer Connelly, Marlon Wayans, Jack O'Connell",Drame,U.S.A.,http://www.allocine.fr/blogvision/408,,"Harry Goldfarb est un junkie. Il passe ses journées en compagnie de sa petite amie Marion et son copain Tyrone. Ensemble, ils s'inventent un paradis artificiel. En quête d'une vie meilleure, le trio est entraîné dans une spirale infernale qui les enfonce toujours un peu plus dans l'angoisse et le désespoir.<br />La mère d'Harry, Sara, souffre d'une autre forme d'addiction, la télévision. Juive, fantasque et veuve depuis des années, elle vit seule à Coney Island et nourrit dans le secret l'espoir de participer un jour à son émission préférée. Afin de satisfaire aux canons esthétiques de la télévision, elle s'astreint à un régime draconien. Un jour, elle le sait, elle passera de l'autre côté de l'écran.",123,1347871408,,0,",B0025MWXZG",1,0,http://www.youtube.com/watch?v=VLv94FChtOI,http://www.youtube.com/watch?v=tzT3unINTXg,http://www.youtube.com/watch?v=cUKrsTNp6KI
34,1,film,Le Secret de Brokeback Mountain,http://gdata.youtube.com/feeds/api/playlists/7D04F4CDD843AE2E?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/87/12/18463378.jpg,2006,Ang Lee,"Heath Ledger, Jake Gyllenhaal, Michelle Williams, Anne Hathaway, Randy Quaid",Romance & Drame,U.S.A.,http://www.allocine.fr/blogvision/18407815,,"Eté 1963, Wyoming.<br /> Deux jeunes <i>cow-boys</i>, Jack et Ennis, sont engagés pour garder ensemble un troupeau de moutons à Brokeback Mountain.<br /> Isolés au milieu d'une nature sauvage, leur complicité se transforme lentement en une attirance aussi irrésistible qu'inattendue.<br /> A la fin de la saison de transhumance, les deux hommes doivent se séparer.<br /> Ennis se marie avec sa fiancée, Alma, tandis que Jack épouse Lureen.<br /> Quand ils se revoient quatre ans plus tard, un seul regard suffit pour raviver l'amour né à Brokeback Mountain.",110,1347871450,,0,",B00259ISVM",1,0,http://www.youtube.com/watch?v=PPF4YFHuaZI,http://www.youtube.com/watch?v=1nBiXsHZPmM,http://www.youtube.com/watch?v=0qzMsJ-tmJY
35,0,film,Harry Potter et le Prisonnier d'Azkaban,http://gdata.youtube.com/feeds/api/playlists/F40D8D4269FD12AB?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/23/41/18378380.jpg,2004,Alfonso Cuarón,"Daniel Radcliffe, Rupert Grint, Emma Watson, Gary Oldman, Emma Thompson",Fantastique & Aventure,U.S.A. & Grande-Bretagne,http://www.allocine.fr/blogvision/18359096,,"Sirius Black, un dangereux sorcier criminel, s'échappe de la sombre prison d'Azkaban avec un seul et unique but : retrouver Harry Potter, en troisième année à l'école de Poudlard. Selon la légende, Black aurait jadis livré les parents du jeune sorcier à leur assassin, Lord Voldemort, et serait maintenant déterminé à tuer Harry...",94,1347871538,,0,",B0023TH5E0",1,0,http://www.youtube.com/watch?v=Jc9yzqUt3SI,http://www.youtube.com/watch?v=NGrwnu8eQYc,http://www.youtube.com/watch?v=v9ccBTdCCdM
36,0,jeux,Ghost Recon : Future Soldier,http://gdata.youtube.com/feeds/api/playlists/99D3CDF754367CD1?alt=rss,admin,http://image.jeuxvideo.com/images/jaquettes/00031124/jaquette-ghost-recon-future-soldier-pc-cover-avant-p-1340805533.jpg,2012,Ubisoft,Ubisoft,Action,Française intégrale,http://video.jeuxvideo.com/201205/ghost-recon-future-soldier-360-00004854-1336725178-low.mp4,,"Tom Clancy's Ghost Recon : Future Soldier sur PC est un jeu d'action tactique à la troisième personne. Vous y incarnez le groupe des Ghosts, l'élite des forces spéciales américaines, et devez tenter de réduire à néant les agissements d'une organisation terroriste.",106,1347871788,,0,",B0083CUP2K",1,0,http://www.youtube.com/watch?v=LzBcWluUac0,http://www.youtube.com/watch?v=WVZDgVE4DjE,http://www.youtube.com/watch?v=9r8lzfsctAA
37,0,film,Scott Pilgrim,http://gdata.youtube.com/feeds/api/playlists/5C9DEBC406C2EF26?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/79/84/04/19533844.jpg,2010,Edgar Wright,"Michael Cera, Mary Elizabeth Winstead, Jason Schwartzman, Kieran Culkin, Aubrey Plaza","Aventure, Comédie & Fantastique",U.S.A.,http://www.allocine.fr/blogvision/19173729,,"Scott Pilgrim n'a jamais eu de problème à trouver une petite amie, mais s'en débarrasser s'avère plus compliqué. Entre celle qui lui a brisé le c?ur ? et qui est de retour en ville ? et l'adolescente qui lui sert de distraction au moment où Ramona entre dans sa vie - en rollers - l'amour n'a jamais été chose facile. Il va cependant vite réaliser que le nouvel objet de son affection traîne les plus singulières casseroles jamais rencontrées : une infâme ligue d'ex qui contrôlent sa vie amoureuse et sont prêts à tout pour éliminer son nouveau prétendant. À mesure que Scott se rapproche de Ramona, il est confronté à une palette grandissante d'individus patibulaires qui peuplent le passé de sa dulcinée : du mesquin skateur à la rock star végétarienne en passant par une affreuse paire de jumeaux. Et s'il espère séduire l'amour de sa vie, il doit triompher de chacun d'eux avant que la partie soit bel et bien « over ».",68,1347871838,,0,",B003XTVJ5A",1,0,http://www.youtube.com/watch?v=1TL4AvL61N8,http://www.youtube.com/watch?v=yoS7b0u79mw,http://www.youtube.com/watch?v=KI0xsw3x7EY
38,0,jeux,Crysis 2,http://gdata.youtube.com/feeds/api/playlists/FD299201FE182BE0?alt=rss,admin,http://image.jeuxvideo.com/images/jaquettes/00031792/jaquette-crysis-2-pc-cover-avant-p-1300898648.jpg,2011,Electronic Arts,Crytek,FPS,Française intégrale,http://video.jeuxvideo.com/201103/crysis_2_pc-00003925-low.mp4,,"Crysis 2 sur PC est un jeu de tir à la première personne développé par Crytek. Censé se dérouler 3 ans après les événements du premier volet, le soft nous entraîne dans la ville de New York, en proie à une invasion extraterrestre. Dans la peau du béret vert, le joueur doit exploiter les capacités de sa combinaison high-tech pour survivre dans cette jungle urbaine où les ennemis les plus redoutables ne sont pas forcément ceux auxquels on pense.",127,1347871900,,0,",B004PKGFT6",1,0,http://www.youtube.com/watch?v=6lYsxpLc-iA,http://www.youtube.com/watch?v=YzNPrZFpZUY,http://www.youtube.com/watch?v=uJFQyn9HakU
39,0,jeux,Gears of War 2,http://gdata.youtube.com/feeds/api/playlists/A12945607C715B8C?alt=rss,admin,http://image.jeuxvideo.com/images/x3/g/o/gow2x30ft.jpg,2008,Microsoft,Epic Games,Action,française,http://video.jeuxvideo.com/200811/gears_of_war_2_-_intro_360-00001947-low.mp4,,"Dans Gears of War 2 sur Xbox 360, vous retrouvez une vieille connaissance, Marcus Fenix ainsi que l'équipe Delta face aux Locustes, dans un combat sanglant et intense. Il vous faudra avancer seul ou en équipe pour suivre le déroulement du scénario qui est une suite directe du premier volet.",130,1347872179,,0,",B002CKHS60",1,0,http://www.youtube.com/watch?v=aVmnoBM4tCQ,http://www.youtube.com/watch?v=4oFgg5ZdBY0,http://www.youtube.com/watch?v=ggzC_BImm0Q
40,1,film,300,http://gdata.youtube.com/feeds/api/playlists/9CC8352B5711903E?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/36/26/41/18737112.jpg,2007,Zack Snyder,"Gerard Butler, Lena Headey, Rodrigo Santoro, David Wenham, Dominic West","Péplum, Guerre, Historique & Action",U.S.A.,http://www.allocine.fr/blogvision/18704950,,"Adapté du roman graphique de Frank Miller, <b>300</b> est un récit épique de la Bataille des Thermopyles, qui opposa en l'an - 480 le roi Léonidas et 300 soldats spartiates à Xerxès et l'immense armée perse. Face à un invincible ennemi, les 300 déployèrent jusqu'à leur dernier souffle un courage surhumain ; leur vaillance et leur héroïque sacrifice inspirèrent toute la Grèce à se dresser contre la Perse, posant ainsi les premières pierres de la démocratie.",208,1347872219,,0,",B0024MY9X6",1,0,http://www.youtube.com/watch?v=8EBWKkZw1fI,http://www.youtube.com/watch?v=VAZsf8mTfyk,http://www.youtube.com/watch?v=VjofunzMkHo
41,0,jeux,Myst IV : Revelation,http://gdata.youtube.com/feeds/api/playlists/CC05B017A6840D76?alt=rss,admin,http://image.jeuxvideo.com/images/pc/m/y/mys4pc0ft.jpg,2004,Ubisoft,Ubisoft Montreal,Aventure / Réflexion,Française intégrale,http://video.jeuxvideo.com/200608/myst_4_revelation_-_vido_2-00000271-low.mp4,,"Myst IV : Revelation sur PC est un jeu d'aventure/réflexion vous menant aux côtés d'Atrus. Ce descendant du peuple des D'ni a enfermé ses fils dans des âges, après qu'ils ont opprimé les peuples par une dictature infâme. A vous désormais de déterminer si ces rejetons sont dignes du pardon de leur père, en traversant des Âges remplis de nombreuses énigmes.",143,1347872283,,0,",B004R042UI",1,0,http://www.youtube.com/watch?v=jLAsThVnQdY,http://www.youtube.com/watch?v=yXu6ZYy2WLg,http://www.youtube.com/watch?v=qjiBnoNMbBM
42,0,jeux,Age of Empires III,http://gdata.youtube.com/feeds/api/playlists/EC84973C8C4D140D?alt=rss,admin,http://image.jeuxvideo.com/images/pc/a/g/age3pc0ft.jpg,2005,Microsoft,Ensemble Studios,Stratégie,Française intégrale,http://video.jeuxvideo.com/cgi-bin/playv.cgi?t=1347872342&k=7a011dd55d66f621d6482ec58ff66f14&type=3&id=9127&url=extraits/201007/age_of_empires_iii_pc-00009127-low.mp4,,"Age of Empires III est un jeu de stratégie sur PC. Huit civilisations ayant chacune leurs spécificités, s'offrent à nous : les Britanniques, les Espagnols, les Portugais, les Allemands, les Russes, les Ottomans, les Néerlandais et les Français. Construisez votre empire et faites-le évoluer afin de régner en maître absolu sur vos adversaires.",145,1347872347,,0,",B002J6NM12",1,0,http://www.youtube.com/watch?v=lngh3PxBgmU,http://www.youtube.com/watch?v=tG_icPmBSGg,http://www.youtube.com/watch?v=Jh-I3jG7UUE
43,0,film,Footloose,http://gdata.youtube.com/feeds/api/playlists/81A675D728C4F380?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/84/82/66/19805518.jpg,2011,Craig Brewer,"Kenny Wormald, Julianne Hough, Dennis Quaid, Andie MacDowell, Miles Teller","Comédie, Drame & Comédie musicale",U.S.A.,http://www.allocine.fr/blogvision/19245281,,"Ren et sa mère Ethel quittent Chicago pour une petite ville. Passionné de rock et danseur effréné, Ren heurte les conceptions morales de la communauté et de son pasteur, maître à penser du lieu. C'est alors que Ren tombe amoureux de la fille du pasteur et que les autres jeunes se rallient à Ren...",87,1347872398,,0,",B005N9SYU6",1,0,http://www.youtube.com/watch?v=yPsZSjSeZEI,http://www.youtube.com/watch?v=xGTncigvhTs,http://www.youtube.com/watch?v=vkhOiPc-yvA
44,1,film,Mission : Impossible - Protocole fantôme,http://gdata.youtube.com/feeds/api/playlists/83BAD7E3CB0C5376?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/85/51/98/19843153.jpg,2011,Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg, Paula Patton, Michael Nyqvist","Action, Espionnage & Thriller",U.S.A.,http://www.allocine.fr/blogvision/19260260,,"Impliquée dans l'attentat terroriste du Kremlin, l'agence Mission Impossible (IMF) est totalement discréditée. Tandis que le président lance l'opération ""Protocole Fantôme"", Ethan Hunt, privé de ressources et de renfort, doit trouver le moyen de blanchir l'agence et de déjouer toute nouvelle tentative d'attentat. Mais pour compliquer encore la situation, l'agent doit s'engager dans cette mission avec une équipe de fugitifs d'IMF dont il n'a pas bien cerné les motivations?",133,1347872470,,0,",B006LRVOE2",1,0,http://www.youtube.com/watch?v=9RzsgPoR9Ws,http://www.youtube.com/watch?v=SIc5fyLDw8s,http://www.youtube.com/watch?v=Nl0VSOdImCw
45,0,film,La Princesse et la grenouille,http://gdata.youtube.com/feeds/api/playlists/6FF004ACACCDD5D5?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/67/27/63/19224122.jpg,2010,"John Musker, Ron Clements","Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Liane Foly",Animation,U.S.A.,http://www.allocine.fr/blogvision/18909606,,"Un conte qui se déroule à la Nouvelle-Orléans, dans le légendaire quartier français, où vit une jeune fille nommée Tiana.",77,1347872510,,0,",B0032PA64K",1,0,http://www.youtube.com/watch?v=usknkMx8Dk0,http://www.youtube.com/watch?v=Iecax9dlQOY,http://www.youtube.com/watch?v=Tx66DJLvVkk
46,1,film,The Dark Knight Le Chevalier Noir,http://gdata.youtube.com/feeds/api/playlists/F251261735EEEC2B?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/63/97/89/18949761.jpg,2008,Christopher Nolan,"Christian Bale, Heath Ledger, Aaron Eckhart, Maggie Gyllenhaal, Michael Caine",Action & Drame,U.S.A. & Grande-Bretagne,http://www.allocine.fr/blogvision/18785651,,"Dans ce nouveau volet, Batman augmente les mises dans sa guerre contre le crime. Avec l'appui du lieutenant de police Jim Gordon et du procureur de Gotham, Harvey Dent, Batman vise à éradiquer le crime organisé qui pullule dans la ville. Leur association est très efficace mais elle sera bientôt bouleversée par le chaos déclenché par un criminel extraordinaire que les citoyens de Gotham connaissent sous le nom de Joker.",90,1347872594,,0,",B0024E5K8C",1,0,http://www.youtube.com/watch?v=1Qnt77DwfmA,http://www.youtube.com/watch?v=chziu9CdlPk,
47,0,film,Jarhead - la fin de l'innocence,http://gdata.youtube.com/feeds/api/playlists/6783664F9398828A?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/35/99/79/18466701.jpg,2006,Sam Mendes,"Jake Gyllenhaal, Scott MacDonald, Peter Sarsgaard, Jamie Foxx, Skyler Stone",Guerre & Drame,U.S.A.,http://www.allocine.fr/blogvision/18406109,,"Eté 1990. Anthony Swofford, fils et petit-fils de militaires, vient tout juste de fêter son vingtième anniversaire lorsqu'il est envoyé dans le désert saoudien. La Guerre du Golfe vient d'éclater, son bataillon de Marines est parmi les premiers à se déployer dans cette aride et immense étendue de sable.<br /> Pour ces jeunes déracinés, gavés d'images et de phraséologie guerrières, ivres de rock et de bière, commence alors la longue et dérisoire attente d'un ennemi fantôme. La soif, la peur, l'épuisement, l'ennui, les frustrations lancinantes, les tensions extrêmes s'additionnent dans un climat de plus en plus délétère et explosif. Dans cet enfer naîtront pourtant de surprenantes et inaltérables amitiés entre compagnons d'armes liés par le vieux serment des Marines.",155,1347872636,,0,",B007HT26ZO",1,0,http://www.youtube.com/watch?v=rBHH9LpraXc,http://www.youtube.com/watch?v=OFVCrQ0w9Zw,http://www.youtube.com/watch?v=sU9iTca7O0U
48,1,film,Sherlock Holmes,http://gdata.youtube.com/feeds/api/playlists/CC6C969EBF5E3C41?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/67/70/22/19227477.jpg,2010,Guy Ritchie,"Robert Downey Jr., Jude Law, Mark Strong, Rachel McAdams, Kelly Reilly",Action & Aventure,"U.S.A., Grande-Bretagne & Australie",http://www.allocine.fr/blogvision/18932752,,"Aucune énigme ne résiste longtemps à Sherlock Holmes... Flanqué de son fidèle ami le Docteur John Watson, l'intrépide et légendaire détective traque sans relâche les criminels de tous poils. Ses armes : un sens aigu de l'observation et de la déduction, une érudition et une curiosité tous azimuts; accessoirement, une droite redoutable...<br />Mais une menace sans précédent plane aujourd'hui sur Londres - et c'est exactement le genre de challenge dont notre homme a besoin pour ne pas sombrer dans l'ennui et la mélancolie.<br />Après qu'une série de meurtres rituels a ensanglanté Londres, Holmes et Watson réussissent à intercepter le coupable : Lord Blackwood. A l'approche de son éxécution, ce sinistre adepte de la magie noire annonce qu'il reviendra du royaume des morts pour exercer la plus terrible des vengeances.<br />La panique s'empare de la ville après l'apparente résurrection de Blackwood. Scotland Yard donne sa langue au chat, et Sherlock Holmes se lance aussitôt avec fougue dans la plus étrange et la plus périlleuse de ses enquêtes...",87,1347872672,,0,",B0030CC61G",1,0,http://www.youtube.com/watch?v=eaeKpG-DtPU,http://www.youtube.com/watch?v=oXLodky50zM,http://www.youtube.com/watch?v=F9nK0vX743Y
49,1,jeux,Black Mesa,http://gdata.youtube.com/feeds/api/playlists/7B392D9B49EAF881?alt=rss,admin,http://image.jeuxvideo.com/images/pc/b/l/blmepc0ft.jpg,2012,,,FPS,,http://video.jeuxvideo.com/cgi-bin/playv.cgi?t=1347872770&k=21f1dd60da01031d6fa8a9e47562df94&type=1&id=19740&url=videos_editeurs/0001/00019740-low.mp4,,"Black Mesa sur PC est une refonte de Half-Life premier du nom, réalisée avec le moteur Source. Le titre reste un jeu de tir à la première personne dans lequel vous incarnez le Dr. Gordon Freeman, scientifique sur le site de recherche Black Mesa. Quand une des expériences tourne mal, il doit vendre chèrement sa peau pour faire face aux créatures qui envahissent les laboratoires, et réussir à s'enfuir... Un mode coopération est inclus.",125,1347872775,,0,",B0096DEQ6Q",1,0,http://www.youtube.com/watch?v=Sdt2ZNE6uPQ,http://www.youtube.com/watch?v=3C7TXzeMaBI,
50,0,film,Nouveau Départ,http://gdata.youtube.com/feeds/api/playlists/543A054CD9F2E3DA?alt=rss,admin,http://images.allocine.fr/medias/nmedia/18/89/05/63/20036568.jpg,2012,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford, Maggie Elizabeth Jones","Comédie, Drame & Famille",U.S.A.,http://www.allocine.fr/blogvision/19306825,,"Père célibataire, Benjamin Mee a bien du mal à élever ses deux jeunes enfants. Espérant resserrer les liens familiaux, il décide de prendre un nouveau départ, plaque son travail et achète une vieille maison sur une immense propriété, qui a la particularité d'abriter un zoo délabré. Plusieurs dizaines d'animaux, ours, tigres et bien d'autres, vivent en effet au Rosemoor Animal Park, où la gardienne Kelly Foster et son équipe dévouée tentent de maintenir les installations tant bien que mal. Sans la moindre expérience, avec très peu de temps et d'argent, Benjamin Mee et les siens vont tout mettre en ?uvre pour réhabiliter le zoo et vivre ainsi leur plus grande aventure?",168,1347873316,,0,",B006K926Z2",1,0,http://www.youtube.com/watch?v=O8HSRKvEtsg,http://www.youtube.com/watch?v=wwyJ2gu3F8g,
